updated_type,updated_subtype,binned_latitude,binned_longitude,alert_counts
Jam,Heavy Traffic,41.94,-87.69,407
Jam,Heavy Traffic,41.94,-87.68,353
Jam,Heavy Traffic,41.94,-87.67,381
Jam,Heavy Traffic,41.94,-87.66,222
Jam,Heavy Traffic,41.94,-87.65,551
Jam,Heavy Traffic,41.94,-87.64,203
Jam,Heavy Traffic,41.95,-87.9,8
Jam,Heavy Traffic,41.95,-87.89,42
Jam,Heavy Traffic,41.95,-87.85,32
Jam,Heavy Traffic,41.95,-87.84,159
Jam,Heavy Traffic,41.95,-87.82,14
Jam,Heavy Traffic,41.95,-87.81,75
Jam,Heavy Traffic,41.95,-87.8,136
Jam,Heavy Traffic,41.95,-87.79,84
Jam,Heavy Traffic,41.95,-87.78,18
Jam,Heavy Traffic,41.95,-87.77,60
Jam,Heavy Traffic,41.95,-87.76,151
Jam,Heavy Traffic,41.95,-87.75,839
Jam,Heavy Traffic,41.95,-87.74,2446
Jam,Heavy Traffic,41.95,-87.73,1588
Jam,Heavy Traffic,41.95,-87.72,317
Jam,Heavy Traffic,41.95,-87.71,201
Jam,Heavy Traffic,41.95,-87.7,543
Jam,Heavy Traffic,41.95,-87.69,265
Jam,Heavy Traffic,41.95,-87.68,308
Jam,Heavy Traffic,41.95,-87.67,483
Jam,Heavy Traffic,41.95,-87.66,212
Jam,Heavy Traffic,41.95,-87.65,670
Jam,Heavy Traffic,41.96,-87.89,5
Jam,Heavy Traffic,41.96,-87.85,8
Jam,Heavy Traffic,41.96,-87.84,3
Jam,Heavy Traffic,41.96,-87.81,19
Jam,Heavy Traffic,41.96,-87.79,42
Jam,Heavy Traffic,41.96,-87.78,78
Jam,Heavy Traffic,41.96,-87.77,342
Jam,Heavy Traffic,41.96,-87.76,3013
Jam,Heavy Traffic,41.96,-87.75,3360
Jam,Heavy Traffic,41.96,-87.74,332
Jam,Heavy Traffic,41.96,-87.73,457
Jam,Heavy Traffic,41.96,-87.72,282
Jam,Heavy Traffic,41.96,-87.71,577
Jam,Heavy Traffic,41.96,-87.7,359
Jam,Heavy Traffic,41.96,-87.69,470
Jam,Heavy Traffic,41.96,-87.68,254
Jam,Heavy Traffic,41.96,-87.67,391
Jam,Heavy Traffic,41.96,-87.66,293
Jam,Heavy Traffic,41.96,-87.65,340
Jam,Heavy Traffic,41.96,-87.64,14
Jam,Heavy Traffic,41.97,-87.91,25
Jam,Heavy Traffic,41.97,-87.9,28
Jam,Heavy Traffic,41.97,-87.89,91
Jam,Heavy Traffic,41.97,-87.88,20
Jam,Heavy Traffic,41.97,-87.85,4
Jam,Heavy Traffic,41.97,-87.84,29
Jam,Heavy Traffic,41.97,-87.83,5
Jam,Heavy Traffic,41.97,-87.82,4
Jam,Heavy Traffic,41.97,-87.81,106
Jam,Heavy Traffic,41.97,-87.8,123
Jam,Heavy Traffic,41.97,-87.79,179
Jam,Heavy Traffic,41.97,-87.78,2425
Jam,Heavy Traffic,41.97,-87.77,2900
Jam,Heavy Traffic,41.97,-87.76,683
Jam,Heavy Traffic,41.97,-87.75,1816
Jam,Heavy Traffic,41.97,-87.74,123
Jam,Heavy Traffic,41.97,-87.73,191
Jam,Heavy Traffic,41.97,-87.72,557
Jam,Heavy Traffic,41.97,-87.71,419
Jam,Heavy Traffic,41.97,-87.7,388
Jam,Heavy Traffic,41.97,-87.69,521
Jam,Heavy Traffic,41.97,-87.68,155
Jam,Heavy Traffic,41.97,-87.67,348
Jam,Heavy Traffic,41.97,-87.66,370
Jam,Heavy Traffic,41.97,-87.65,69
Jam,Heavy Traffic,41.98,-87.91,18
Jam,Heavy Traffic,41.98,-87.9,33
Jam,Heavy Traffic,41.98,-87.89,11
Jam,Heavy Traffic,41.98,-87.88,31
Jam,Heavy Traffic,41.98,-87.86,5
Jam,Heavy Traffic,41.98,-87.85,216
Jam,Heavy Traffic,41.98,-87.84,562
Jam,Heavy Traffic,41.98,-87.83,813
Jam,Heavy Traffic,41.98,-87.82,1530
Jam,Heavy Traffic,41.98,-87.81,936
Jam,Heavy Traffic,41.98,-87.8,1363
Jam,Heavy Traffic,41.98,-87.79,2357
Jam,Heavy Traffic,41.98,-87.78,116
Jam,Heavy Traffic,41.98,-87.77,307
Jam,Heavy Traffic,41.98,-87.76,626
Jam,Heavy Traffic,41.98,-87.75,869
Jam,Heavy Traffic,41.98,-87.74,9
Jam,Heavy Traffic,41.98,-87.73,51
Jam,Heavy Traffic,41.98,-87.72,69
Jam,Heavy Traffic,41.98,-87.71,146
Jam,Heavy Traffic,41.98,-87.7,162
Jam,Heavy Traffic,41.98,-87.69,30
Jam,Heavy Traffic,41.98,-87.68,48
Jam,Heavy Traffic,41.98,-87.67,927
Jam,Heavy Traffic,41.98,-87.66,1324
Jam,Heavy Traffic,41.99,-87.89,3
Jam,Heavy Traffic,41.99,-87.83,17
Jam,Heavy Traffic,41.99,-87.82,74
Jam,Heavy Traffic,41.99,-87.81,168
Jam,Heavy Traffic,41.99,-87.8,82
Jam,Heavy Traffic,41.99,-87.79,476
Jam,Heavy Traffic,41.99,-87.78,140
Jam,Heavy Traffic,41.99,-87.77,498
Jam,Heavy Traffic,41.99,-87.76,345
Jam,Heavy Traffic,41.99,-87.75,128
Jam,Heavy Traffic,41.99,-87.74,63
Jam,Heavy Traffic,41.99,-87.73,132
Jam,Heavy Traffic,41.99,-87.72,516
Jam,Heavy Traffic,41.99,-87.71,477
Jam,Heavy Traffic,41.99,-87.7,478
Jam,Heavy Traffic,41.99,-87.69,371
Jam,Heavy Traffic,41.99,-87.68,745
Jam,Heavy Traffic,41.99,-87.67,211
Jam,Heavy Traffic,41.99,-87.66,378
Jam,Heavy Traffic,42.0,-87.87,1
Jam,Heavy Traffic,42.0,-87.83,10
Jam,Heavy Traffic,42.0,-87.82,36
Jam,Heavy Traffic,42.0,-87.81,11
Jam,Heavy Traffic,42.0,-87.8,15
Jam,Heavy Traffic,42.0,-87.79,1
Jam,Heavy Traffic,42.0,-87.78,16
Jam,Heavy Traffic,42.0,-87.77,32
Jam,Heavy Traffic,42.0,-87.71,49
Jam,Heavy Traffic,42.0,-87.7,86
Jam,Heavy Traffic,42.0,-87.69,192
Jam,Heavy Traffic,42.0,-87.68,174
Jam,Heavy Traffic,42.0,-87.67,236
Jam,Heavy Traffic,42.01,-87.82,8
Jam,Heavy Traffic,42.01,-87.81,6
Jam,Heavy Traffic,42.01,-87.78,6
Jam,Heavy Traffic,42.01,-87.71,162
Jam,Heavy Traffic,42.01,-87.7,96
Jam,Heavy Traffic,42.01,-87.69,160
Jam,Heavy Traffic,42.01,-87.68,34
Jam,Heavy Traffic,42.01,-87.67,31
Jam,Heavy Traffic,42.02,-87.67,7
Jam,Light Traffic,41.83,-87.72,1
Jam,Light Traffic,41.85,-87.62,1
Jam,Light Traffic,41.88,-87.63,2
Jam,Light Traffic,41.92,-87.81,1
Jam,Moderate Traffic,41.65,-87.59,14
Jam,Moderate Traffic,41.65,-87.58,2
Jam,Moderate Traffic,41.65,-87.57,1
Jam,Moderate Traffic,41.66,-87.6,12
Jam,Moderate Traffic,41.67,-87.61,4
Jam,Moderate Traffic,41.67,-87.6,4
Jam,Moderate Traffic,41.68,-87.61,12
Jam,Moderate Traffic,41.69,-87.7,2
Jam,Moderate Traffic,41.69,-87.67,1
Jam,Moderate Traffic,41.69,-87.66,1
Jam,Moderate Traffic,41.69,-87.6,15
Jam,Moderate Traffic,41.7,-87.68,2
Jam,Moderate Traffic,41.7,-87.67,1
Jam,Moderate Traffic,41.7,-87.6,16
Jam,Moderate Traffic,41.71,-87.66,1
Jam,Moderate Traffic,41.71,-87.65,4
Jam,Moderate Traffic,41.71,-87.64,2
Jam,Moderate Traffic,41.71,-87.63,33
Jam,Moderate Traffic,41.71,-87.62,19
Jam,Moderate Traffic,41.71,-87.61,20
Jam,Moderate Traffic,41.71,-87.6,17
Jam,Moderate Traffic,41.71,-87.59,2
Jam,Moderate Traffic,41.72,-87.68,1
Jam,Moderate Traffic,41.72,-87.67,1
Jam,Moderate Traffic,41.72,-87.65,1
Jam,Moderate Traffic,41.72,-87.63,33
Jam,Moderate Traffic,41.72,-87.59,1
Jam,Moderate Traffic,41.73,-87.75,1
Jam,Moderate Traffic,41.73,-87.73,2
Jam,Moderate Traffic,41.73,-87.68,1
Jam,Moderate Traffic,41.73,-87.66,1
Jam,Moderate Traffic,41.73,-87.65,3
Jam,Moderate Traffic,41.73,-87.63,22
Jam,Moderate Traffic,41.73,-87.59,1
Jam,Moderate Traffic,41.73,-87.57,1
Jam,Moderate Traffic,41.74,-87.75,1
Jam,Moderate Traffic,41.74,-87.74,1
Jam,Moderate Traffic,41.74,-87.67,1
Jam,Moderate Traffic,41.74,-87.64,1
Jam,Moderate Traffic,41.74,-87.63,19
Jam,Moderate Traffic,41.74,-87.58,1
Jam,Moderate Traffic,41.75,-87.75,3
Jam,Moderate Traffic,41.75,-87.69,1
Jam,Moderate Traffic,41.75,-87.68,2
Jam,Moderate Traffic,41.75,-87.67,1
Jam,Moderate Traffic,41.75,-87.65,1
Jam,Moderate Traffic,41.75,-87.64,1
Jam,Moderate Traffic,41.75,-87.63,20
Jam,Moderate Traffic,41.75,-87.61,1
Jam,Moderate Traffic,41.75,-87.6,3
Jam,Moderate Traffic,41.75,-87.57,1
Jam,Moderate Traffic,41.76,-87.72,1
Jam,Moderate Traffic,41.76,-87.71,1
Jam,Moderate Traffic,41.76,-87.68,1
Jam,Moderate Traffic,41.76,-87.67,1
Jam,Moderate Traffic,41.76,-87.65,1
Jam,Moderate Traffic,41.76,-87.64,1
Jam,Moderate Traffic,41.76,-87.63,25
Jam,Moderate Traffic,41.76,-87.62,1
Jam,Moderate Traffic,41.76,-87.6,1
Jam,Moderate Traffic,41.76,-87.58,1
Jam,Moderate Traffic,41.77,-87.8,1
Jam,Moderate Traffic,41.77,-87.75,3
Jam,Moderate Traffic,41.77,-87.74,2
Jam,Moderate Traffic,41.77,-87.73,2
Jam,Moderate Traffic,41.77,-87.71,1
Jam,Moderate Traffic,41.77,-87.7,1
Jam,Moderate Traffic,41.77,-87.64,9
Jam,Moderate Traffic,41.77,-87.63,16
Jam,Moderate Traffic,41.77,-87.62,1
Jam,Moderate Traffic,41.77,-87.61,1
Jam,Moderate Traffic,41.77,-87.59,3
Jam,Moderate Traffic,41.77,-87.58,2
Jam,Moderate Traffic,41.77,-87.57,2
Jam,Moderate Traffic,41.78,-87.81,6
Jam,Moderate Traffic,41.78,-87.77,2
Jam,Moderate Traffic,41.78,-87.75,2
Jam,Moderate Traffic,41.78,-87.74,1
Jam,Moderate Traffic,41.78,-87.71,1
Jam,Moderate Traffic,41.78,-87.7,1
Jam,Moderate Traffic,41.78,-87.67,1
Jam,Moderate Traffic,41.78,-87.64,24
Jam,Moderate Traffic,41.78,-87.61,3
Jam,Moderate Traffic,41.78,-87.59,2
Jam,Moderate Traffic,41.78,-87.58,3
Jam,Moderate Traffic,41.79,-87.81,6
Jam,Moderate Traffic,41.79,-87.8,2
Jam,Moderate Traffic,41.79,-87.79,2
Jam,Moderate Traffic,41.79,-87.78,1
Jam,Moderate Traffic,41.79,-87.77,5
Jam,Moderate Traffic,41.79,-87.75,9
Jam,Moderate Traffic,41.79,-87.74,3
Jam,Moderate Traffic,41.79,-87.73,2
Jam,Moderate Traffic,41.79,-87.68,1
Jam,Moderate Traffic,41.79,-87.67,1
Jam,Moderate Traffic,41.79,-87.65,1
Jam,Moderate Traffic,41.79,-87.64,12
Jam,Moderate Traffic,41.79,-87.63,1
Jam,Moderate Traffic,41.79,-87.62,1
Jam,Moderate Traffic,41.79,-87.59,5
Jam,Moderate Traffic,41.79,-87.58,1
Jam,Moderate Traffic,41.8,-87.75,5
Jam,Moderate Traffic,41.8,-87.74,2
Jam,Moderate Traffic,41.8,-87.73,2
Jam,Moderate Traffic,41.8,-87.72,6
Jam,Moderate Traffic,41.8,-87.7,2
Jam,Moderate Traffic,41.8,-87.69,3
Jam,Moderate Traffic,41.8,-87.67,4
Jam,Moderate Traffic,41.8,-87.64,14
Jam,Moderate Traffic,41.8,-87.63,1
Jam,Moderate Traffic,41.8,-87.6,1
Jam,Moderate Traffic,41.8,-87.59,1
Jam,Moderate Traffic,41.81,-87.77,1
Jam,Moderate Traffic,41.81,-87.76,2
Jam,Moderate Traffic,41.81,-87.75,22
Jam,Moderate Traffic,41.81,-87.74,26
Jam,Moderate Traffic,41.81,-87.73,2
Jam,Moderate Traffic,41.81,-87.71,7
Jam,Moderate Traffic,41.81,-87.7,1
Jam,Moderate Traffic,41.81,-87.69,3
Jam,Moderate Traffic,41.81,-87.67,1
Jam,Moderate Traffic,41.81,-87.64,10
Jam,Moderate Traffic,41.81,-87.63,4
Jam,Moderate Traffic,41.81,-87.6,2
Jam,Moderate Traffic,41.82,-87.75,5
Jam,Moderate Traffic,41.82,-87.74,33
Jam,Moderate Traffic,41.82,-87.73,40
Jam,Moderate Traffic,41.82,-87.72,32
Jam,Moderate Traffic,41.82,-87.71,27
Jam,Moderate Traffic,41.82,-87.7,3
Jam,Moderate Traffic,41.82,-87.69,6
Jam,Moderate Traffic,41.82,-87.68,1
Jam,Moderate Traffic,41.82,-87.67,1
Jam,Moderate Traffic,41.82,-87.65,1
Jam,Moderate Traffic,41.82,-87.64,17
Jam,Moderate Traffic,41.82,-87.61,4
Jam,Moderate Traffic,41.82,-87.6,1
Jam,Moderate Traffic,41.83,-87.73,1
Jam,Moderate Traffic,41.83,-87.71,8
Jam,Moderate Traffic,41.83,-87.7,13
Jam,Moderate Traffic,41.83,-87.69,21
Jam,Moderate Traffic,41.83,-87.68,13
Jam,Moderate Traffic,41.83,-87.67,19
Jam,Moderate Traffic,41.83,-87.65,2
Jam,Moderate Traffic,41.83,-87.64,52
Jam,Moderate Traffic,41.84,-87.74,6
Jam,Moderate Traffic,41.84,-87.73,4
Jam,Moderate Traffic,41.84,-87.71,3
Jam,Moderate Traffic,41.84,-87.7,4
Jam,Moderate Traffic,41.84,-87.68,1
Jam,Moderate Traffic,41.84,-87.67,10
Jam,Moderate Traffic,41.84,-87.66,51
Jam,Moderate Traffic,41.84,-87.65,39
Jam,Moderate Traffic,41.84,-87.64,39
Jam,Moderate Traffic,41.84,-87.63,13
Jam,Moderate Traffic,41.84,-87.62,2
Jam,Moderate Traffic,41.85,-87.74,1
Jam,Moderate Traffic,41.85,-87.72,1
Jam,Moderate Traffic,41.85,-87.71,4
Jam,Moderate Traffic,41.85,-87.7,2
Jam,Moderate Traffic,41.85,-87.69,2
Jam,Moderate Traffic,41.85,-87.68,1
Jam,Moderate Traffic,41.85,-87.67,5
Jam,Moderate Traffic,41.85,-87.66,1
Jam,Moderate Traffic,41.85,-87.65,48
Jam,Moderate Traffic,41.85,-87.64,5
Jam,Moderate Traffic,41.85,-87.63,2
Jam,Moderate Traffic,41.85,-87.62,4
Jam,Moderate Traffic,41.86,-87.72,2
Jam,Moderate Traffic,41.86,-87.71,2
Jam,Moderate Traffic,41.86,-87.7,3
Jam,Moderate Traffic,41.86,-87.69,3
Jam,Moderate Traffic,41.86,-87.68,1
Jam,Moderate Traffic,41.86,-87.67,4
Jam,Moderate Traffic,41.86,-87.66,2
Jam,Moderate Traffic,41.86,-87.65,41
Jam,Moderate Traffic,41.86,-87.63,3
Jam,Moderate Traffic,41.86,-87.62,8
Jam,Moderate Traffic,41.87,-87.78,22
Jam,Moderate Traffic,41.87,-87.77,28
Jam,Moderate Traffic,41.87,-87.76,16
Jam,Moderate Traffic,41.87,-87.75,14
Jam,Moderate Traffic,41.87,-87.74,24
Jam,Moderate Traffic,41.87,-87.73,13
Jam,Moderate Traffic,41.87,-87.72,13
Jam,Moderate Traffic,41.87,-87.71,13
Jam,Moderate Traffic,41.87,-87.7,16
Jam,Moderate Traffic,41.87,-87.69,13
Jam,Moderate Traffic,41.87,-87.68,15
Jam,Moderate Traffic,41.87,-87.67,50
Jam,Moderate Traffic,41.87,-87.66,12
Jam,Moderate Traffic,41.87,-87.65,65
Jam,Moderate Traffic,41.87,-87.64,9
Jam,Moderate Traffic,41.87,-87.63,22
Jam,Moderate Traffic,41.87,-87.62,32
Jam,Moderate Traffic,41.88,-87.76,5
Jam,Moderate Traffic,41.88,-87.75,2
Jam,Moderate Traffic,41.88,-87.73,8
Jam,Moderate Traffic,41.88,-87.72,1
Jam,Moderate Traffic,41.88,-87.71,3
Jam,Moderate Traffic,41.88,-87.7,1
Jam,Moderate Traffic,41.88,-87.69,11
Jam,Moderate Traffic,41.88,-87.67,9
Jam,Moderate Traffic,41.88,-87.66,2
Jam,Moderate Traffic,41.88,-87.65,50
Jam,Moderate Traffic,41.88,-87.64,7
Jam,Moderate Traffic,41.88,-87.63,24
Jam,Moderate Traffic,41.88,-87.62,21
Jam,Moderate Traffic,41.89,-87.77,2
Jam,Moderate Traffic,41.89,-87.76,3
Jam,Moderate Traffic,41.89,-87.75,4
Jam,Moderate Traffic,41.89,-87.74,1
Jam,Moderate Traffic,41.89,-87.73,4
Jam,Moderate Traffic,41.89,-87.72,1
Jam,Moderate Traffic,41.89,-87.71,9
Jam,Moderate Traffic,41.89,-87.7,9
Jam,Moderate Traffic,41.89,-87.69,4
Jam,Moderate Traffic,41.89,-87.68,10
Jam,Moderate Traffic,41.89,-87.67,20
Jam,Moderate Traffic,41.89,-87.66,76
Jam,Moderate Traffic,41.89,-87.65,22
Jam,Moderate Traffic,41.89,-87.64,34
Jam,Moderate Traffic,41.89,-87.63,15
Jam,Moderate Traffic,41.89,-87.62,23
Jam,Moderate Traffic,41.9,-87.79,5
Jam,Moderate Traffic,41.9,-87.78,4
Jam,Moderate Traffic,41.9,-87.77,8
Jam,Moderate Traffic,41.9,-87.76,6
Jam,Moderate Traffic,41.9,-87.75,7
Jam,Moderate Traffic,41.9,-87.74,5
Jam,Moderate Traffic,41.9,-87.73,12
Jam,Moderate Traffic,41.9,-87.72,4
Jam,Moderate Traffic,41.9,-87.71,7
Jam,Moderate Traffic,41.9,-87.7,4
Jam,Moderate Traffic,41.9,-87.69,4
Jam,Moderate Traffic,41.9,-87.68,13
Jam,Moderate Traffic,41.9,-87.67,81
Jam,Moderate Traffic,41.9,-87.66,5
Jam,Moderate Traffic,41.9,-87.65,13
Jam,Moderate Traffic,41.9,-87.64,12
Jam,Moderate Traffic,41.9,-87.63,15
Jam,Moderate Traffic,41.9,-87.62,1
Jam,Moderate Traffic,41.91,-87.77,3
Jam,Moderate Traffic,41.91,-87.76,8
Jam,Moderate Traffic,41.91,-87.75,5
Jam,Moderate Traffic,41.91,-87.72,3
Jam,Moderate Traffic,41.91,-87.71,3
Jam,Moderate Traffic,41.91,-87.7,3
Jam,Moderate Traffic,41.91,-87.69,12
Jam,Moderate Traffic,41.91,-87.68,32
Jam,Moderate Traffic,41.91,-87.67,96
Jam,Moderate Traffic,41.91,-87.66,15
Jam,Moderate Traffic,41.91,-87.65,14
Jam,Moderate Traffic,41.91,-87.64,8
Jam,Moderate Traffic,41.91,-87.63,11
Jam,Moderate Traffic,41.92,-87.81,2
Jam,Moderate Traffic,41.92,-87.8,3
Jam,Moderate Traffic,41.92,-87.78,2
Jam,Moderate Traffic,41.92,-87.77,2
Jam,Moderate Traffic,41.92,-87.76,4
Jam,Moderate Traffic,41.92,-87.75,5
Jam,Moderate Traffic,41.92,-87.74,3
Jam,Moderate Traffic,41.92,-87.73,6
Jam,Moderate Traffic,41.92,-87.72,3
Jam,Moderate Traffic,41.92,-87.71,8
Jam,Moderate Traffic,41.92,-87.7,22
Jam,Moderate Traffic,41.92,-87.69,63
Jam,Moderate Traffic,41.92,-87.68,65
Jam,Moderate Traffic,41.92,-87.67,29
Jam,Moderate Traffic,41.92,-87.66,21
Jam,Moderate Traffic,41.92,-87.65,26
Jam,Moderate Traffic,41.92,-87.64,17
Jam,Moderate Traffic,41.92,-87.63,2
Jam,Moderate Traffic,41.93,-87.84,1
Jam,Moderate Traffic,41.93,-87.82,1
Jam,Moderate Traffic,41.93,-87.81,3
Jam,Moderate Traffic,41.93,-87.8,3
Jam,Moderate Traffic,41.93,-87.79,7
Jam,Moderate Traffic,41.93,-87.78,2
Jam,Moderate Traffic,41.93,-87.77,2
Jam,Moderate Traffic,41.93,-87.76,6
Jam,Moderate Traffic,41.93,-87.75,3
Jam,Moderate Traffic,41.93,-87.74,3
Jam,Moderate Traffic,41.93,-87.73,17
Jam,Moderate Traffic,41.93,-87.72,21
Jam,Moderate Traffic,41.93,-87.71,50
Jam,Moderate Traffic,41.93,-87.7,52
Jam,Moderate Traffic,41.93,-87.69,20
Jam,Moderate Traffic,41.93,-87.68,27
Jam,Moderate Traffic,41.93,-87.67,21
Jam,Moderate Traffic,41.93,-87.66,4
Jam,Moderate Traffic,41.93,-87.65,21
Jam,Moderate Traffic,41.93,-87.64,13
Jam,Moderate Traffic,41.94,-87.84,1
Jam,Moderate Traffic,41.94,-87.83,1
Jam,Moderate Traffic,41.94,-87.82,2
Jam,Moderate Traffic,41.94,-87.81,4
Jam,Moderate Traffic,41.94,-87.8,2
Jam,Moderate Traffic,41.94,-87.79,4
Jam,Moderate Traffic,41.94,-87.78,3
Jam,Moderate Traffic,41.94,-87.77,3
Jam,Moderate Traffic,41.94,-87.76,1
Jam,Moderate Traffic,41.94,-87.75,4
Jam,Moderate Traffic,41.94,-87.74,9
Jam,Moderate Traffic,41.94,-87.73,26
Jam,Moderate Traffic,41.94,-87.72,63
Jam,Moderate Traffic,41.94,-87.71,18
Jam,Moderate Traffic,41.94,-87.7,19
Jam,Moderate Traffic,41.94,-87.69,27
Jam,Moderate Traffic,41.94,-87.68,13
Jam,Moderate Traffic,41.94,-87.67,28
Jam,Moderate Traffic,41.94,-87.66,18
Jam,Moderate Traffic,41.94,-87.65,32
Jam,Moderate Traffic,41.94,-87.64,11
Jam,Moderate Traffic,41.95,-87.9,1
Jam,Moderate Traffic,41.95,-87.85,1
Jam,Moderate Traffic,41.95,-87.84,5
Jam,Moderate Traffic,41.95,-87.81,1
Jam,Moderate Traffic,41.95,-87.8,5
Jam,Moderate Traffic,41.95,-87.79,3
Jam,Moderate Traffic,41.95,-87.78,3
Jam,Moderate Traffic,41.95,-87.76,2
Jam,Moderate Traffic,41.95,-87.75,23
Jam,Moderate Traffic,41.95,-87.74,55
Jam,Moderate Traffic,41.95,-87.73,30
Jam,Moderate Traffic,41.95,-87.72,19
Jam,Moderate Traffic,41.95,-87.71,6
Jam,Moderate Traffic,41.95,-87.7,11
Jam,Moderate Traffic,41.95,-87.69,8
Jam,Moderate Traffic,41.95,-87.68,8
Jam,Moderate Traffic,41.95,-87.67,9
Jam,Moderate Traffic,41.95,-87.66,8
Jam,Moderate Traffic,41.95,-87.65,29
Jam,Moderate Traffic,41.96,-87.89,1
Jam,Moderate Traffic,41.96,-87.79,2
Jam,Moderate Traffic,41.96,-87.78,1
Jam,Moderate Traffic,41.96,-87.77,4
Jam,Moderate Traffic,41.96,-87.76,30
Jam,Moderate Traffic,41.96,-87.75,86
Jam,Moderate Traffic,41.96,-87.74,22
Jam,Moderate Traffic,41.96,-87.73,18
Jam,Moderate Traffic,41.96,-87.72,6
Jam,Moderate Traffic,41.96,-87.71,17
Jam,Moderate Traffic,41.96,-87.7,13
Jam,Moderate Traffic,41.96,-87.69,27
Jam,Moderate Traffic,41.96,-87.68,12
Jam,Moderate Traffic,41.96,-87.67,15
Jam,Moderate Traffic,41.96,-87.66,9
Jam,Moderate Traffic,41.96,-87.65,5
Jam,Moderate Traffic,41.97,-87.89,3
Jam,Moderate Traffic,41.97,-87.88,1
Jam,Moderate Traffic,41.97,-87.81,5
Jam,Moderate Traffic,41.97,-87.8,3
Jam,Moderate Traffic,41.97,-87.79,4
Jam,Moderate Traffic,41.97,-87.78,48
Jam,Moderate Traffic,41.97,-87.77,31
Jam,Moderate Traffic,41.97,-87.76,14
Jam,Moderate Traffic,41.97,-87.75,54
Jam,Moderate Traffic,41.97,-87.74,8
Jam,Moderate Traffic,41.97,-87.73,12
Jam,Moderate Traffic,41.97,-87.72,16
Jam,Moderate Traffic,41.97,-87.71,13
Jam,Moderate Traffic,41.97,-87.7,24
Jam,Moderate Traffic,41.97,-87.69,23
Jam,Moderate Traffic,41.97,-87.68,7
Jam,Moderate Traffic,41.97,-87.67,6
Jam,Moderate Traffic,41.97,-87.66,3
Jam,Moderate Traffic,41.97,-87.65,1
Jam,Moderate Traffic,41.98,-87.88,1
Jam,Moderate Traffic,41.98,-87.85,7
Jam,Moderate Traffic,41.98,-87.84,16
Jam,Moderate Traffic,41.98,-87.83,20
Jam,Moderate Traffic,41.98,-87.82,54
Jam,Moderate Traffic,41.98,-87.81,44
Jam,Moderate Traffic,41.98,-87.8,64
Jam,Moderate Traffic,41.98,-87.79,47
Jam,Moderate Traffic,41.98,-87.78,4
Jam,Moderate Traffic,41.98,-87.77,3
Jam,Moderate Traffic,41.98,-87.76,14
Jam,Moderate Traffic,41.98,-87.75,28
Jam,Moderate Traffic,41.98,-87.73,1
Jam,Moderate Traffic,41.98,-87.72,2
Jam,Moderate Traffic,41.98,-87.71,6
Jam,Moderate Traffic,41.98,-87.7,9
Jam,Moderate Traffic,41.98,-87.69,6
Jam,Moderate Traffic,41.98,-87.68,2
Jam,Moderate Traffic,41.98,-87.67,16
Jam,Moderate Traffic,41.98,-87.66,30
Jam,Moderate Traffic,41.99,-87.89,1
Jam,Moderate Traffic,41.99,-87.83,1
Jam,Moderate Traffic,41.99,-87.82,4
Jam,Moderate Traffic,41.99,-87.81,3
Jam,Moderate Traffic,41.99,-87.8,2
Jam,Moderate Traffic,41.99,-87.79,6
Jam,Moderate Traffic,41.99,-87.78,2
Jam,Moderate Traffic,41.99,-87.77,23
Jam,Moderate Traffic,41.99,-87.76,10
Jam,Moderate Traffic,41.99,-87.75,4
Jam,Moderate Traffic,41.99,-87.74,3
Jam,Moderate Traffic,41.99,-87.73,5
Jam,Moderate Traffic,41.99,-87.72,20
Jam,Moderate Traffic,41.99,-87.71,16
Jam,Moderate Traffic,41.99,-87.7,23
Jam,Moderate Traffic,41.99,-87.69,15
Jam,Moderate Traffic,41.99,-87.68,18
Jam,Moderate Traffic,41.99,-87.67,7
Jam,Moderate Traffic,41.99,-87.66,6
Jam,Moderate Traffic,42.0,-87.82,3
Jam,Moderate Traffic,42.0,-87.7,4
Jam,Moderate Traffic,42.0,-87.69,6
Jam,Moderate Traffic,42.0,-87.68,3
Jam,Moderate Traffic,42.0,-87.67,10
Jam,Moderate Traffic,42.01,-87.78,2
Jam,Moderate Traffic,42.01,-87.71,6
Jam,Moderate Traffic,42.01,-87.7,7
Jam,Moderate Traffic,42.01,-87.69,5
Jam,Moderate Traffic,42.01,-87.68,1
Jam,Moderate Traffic,42.01,-87.67,1
Jam,Moderate Traffic,42.02,-87.67,1
Jam,Stand Still Traffic,41.64,-87.59,5
Jam,Stand Still Traffic,41.64,-87.58,8
Jam,Stand Still Traffic,41.64,-87.56,1
Jam,Stand Still Traffic,41.65,-87.62,17
Jam,Stand Still Traffic,41.65,-87.61,1
Jam,Stand Still Traffic,41.65,-87.59,132
Jam,Stand Still Traffic,41.65,-87.58,21
Jam,Stand Still Traffic,41.65,-87.57,23
Jam,Stand Still Traffic,41.65,-87.56,2
Jam,Stand Still Traffic,41.66,-87.65,5
Jam,Stand Still Traffic,41.66,-87.62,4
Jam,Stand Still Traffic,41.66,-87.6,104
Jam,Stand Still Traffic,41.66,-87.59,44
Jam,Stand Still Traffic,41.66,-87.56,10
Jam,Stand Still Traffic,41.67,-87.69,1
Jam,Stand Still Traffic,41.67,-87.68,1
Jam,Stand Still Traffic,41.67,-87.67,4
Jam,Stand Still Traffic,41.67,-87.65,1
Jam,Stand Still Traffic,41.67,-87.61,63
